,person-1x,person-1y,person-2x,person-2y,person-3x,person-3y,person-4x,person-4y,person-5x,person-5y,person-6x,person-6y,person-7x,person-7y,person-8x,person-8y,person-9x,person-9y,person-10x,person-10y,person-11x,person-11y,person-12x,person-12y,person-13x,person-13y,person-14x,person-14y,person-15x,person-15y,person-16x,person-16y,person-17x,person-17y,person-18x,person-18y,person-19x,person-19y,person-20x,person-20y,person-21x,person-21y,person-22x,person-22y,person-23x,person-23y,person-24x,person-24y,person-25x,person-25y,person-26x,person-26y,person-27x,person-27y,person-28x,person-28y,person-29x,person-29y,person-30x,person-30y,person-31x,person-31y,person-32x,person-32y,person-33x,person-33y,person-34x,person-34y,person-35x,person-35y,person-36x,person-36y,person-37x,person-37y,person-38x,person-38y,person-39x,person-39y,person-40x,person-40y,person-41x,person-41y,person-42x,person-42y,person-43x,person-43y,person-44x,person-44y,person-45x,person-45y,person-46x,person-46y,person-47x,person-47y,person-48x,person-48y,person-49x,person-49y,person-50x,person-50y,person-51x,person-51y,person-52x,person-52y,person-53x,person-53y,person-54x,person-54y,person-55x,person-55y,person-56x,person-56y,person-57x,person-57y,person-58x,person-58y,person-59x,person-59y,person-60x,person-60y,person-61x,person-61y,person-62x,person-62y,person-63x,person-63y,person-64x,person-64y,person-65x,person-65y
457,,,,,998.0,197.0777297195946,1169.0,164.538440454801,,,,,791.0,203.45681253826763,892.0,178.26711373742233,,,1019.0,189.66524974498026,,,1163.0,154.9217756788317,724.0,214.97772027250429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,,,,,1016.0,185.10295097773707,1173.0,164.05348735066565,,,,,791.0,203.51281688014353,891.0,178.09807021842607,,,1013.0,188.5803854659564,,,1163.0,154.96475458017403,722.0,225.58439887101372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,,,,1014.0,183.22582990856068,1176.0,163.5685342465303,,,,,791.0,203.4970855930427,890.0,177.9290266994298,,,1007.0,187.4955211869325,,,1162.0,154.98152926653572,722.0,225.85339875903844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,,,,1013.0,181.34870883938436,,,,,,,791.0,208.67509803908848,888.0,177.75998318043352,,,1002.0,186.41065690790862,,,1161.0,154.98844924912126,721.0,226.50826409437855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,,,,1011.0,179.47158777020798,,,,,,,795.0,214.57444752420486,887.0,177.59093966143726,,,996.0,185.32579262888473,,,1161.0,154.99160739779632,723.0,230.56316897208904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,,,,,1009.0,177.59446670103165,,,,,,,798.0,218.06415452704326,886.0,177.421896142441,,,990.0,184.24092834986084,,,1161.0,154.98039169457542,724.0,232.24724746503176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,,,,1007.0,175.71734563185527,,,,,,,801.0,219.32853992571177,884.0,177.25285262344474,,,985.0,183.15606407083695,,,1160.0,154.96917599135455,724.0,233.93132595797454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,,,,1006.0,173.84022456267894,,,,,,,802.0,219.0774009125031,883.0,177.08380910444848,,,979.0,182.07119979181306,,,1160.0,154.95796028813368,725.0,235.61540445091728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,,,,1004.0,171.96310349350256,,,,,,,804.0,218.2413306681088,882.0,176.91476558545222,,,973.0,180.98633551278917,,,1160.0,155.8840662032863,729.0,237.90272123883634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,,,,1002.0,170.08598242432623,,,,,,,806.0,221.20364475223698,880.0,176.74572206645595,,,968.0,179.90147123376528,,,1159.0,155.9888795257746,730.0,239.63516405761752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,,,,,968.0,199.8334062650991,,,,,,,809.0,222.2509498962106,879.0,176.5766785474597,,,962.0,178.81660695474142,,,1159.0,156.69242239373077,733.0,237.78042809586938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,,,,,964.0,201.3803709072937,,,,,,,813.0,222.57310903719167,878.0,176.40763502846343,,,956.0,177.7317426757175,,,1158.0,156.84418169225984,734.0,239.7402304078453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,,,,961.0,201.35083510665197,,,,,,,814.0,222.63880161035306,876.0,176.23859150946717,,,900.0,197.92937127396314,,,1158.0,156.99594099078888,734.0,238.5293945665784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,,,,959.0,202.59552916349782,,,,,,,815.0,220.62001181311894,875.0,176.0695479904709,,,892.0,197.69738803577678,,,1158.0,157.14770028931792,734.0,238.60113265590826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,,,,954.0,203.704106072316,,,,,,,816.0,229.89579257285408,874.0,175.90050447147465,,,892.0,200.92413424851497,,,1157.0,157.29945958784702,733.0,239.8612048915773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,,,,,950.0,204.3401383532112,,,,,,,817.0,231.26510887980484,872.0,175.7314609524784,,,890.0,206.96633500457224,,,1157.0,157.45121888637607,734.0,240.8984880365942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,,,,,952.0,211.7478443408108,,,,,,,817.0,242.12296694588528,871.0,175.56241743348212,,,889.0,209.1366011789964,,,1157.0,157.60297818490514,734.0,241.93577118161113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,,,,,951.0,215.02884625409104,,,,,,,816.0,246.18205784231708,870.0,175.39337391448586,,,889.0,209.98170000141505,,,1156.0,157.7547374834342,735.0,242.97305432662802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,,,,950.0,216.13297114631453,,,,,,,816.0,247.72447202947163,868.0,175.2243303954896,,,889.0,210.27684190225494,,,1156.0,157.90649678196326,740.0,244.0014186652543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,,,,,949.0,217.15757936249594,,,,,,,816.0,249.50829465880244,867.0,175.05528687649334,,,887.0,209.7105586088682,,,1156.0,158.05825608049233,741.0,247.29324835994186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,,,,,948.0,217.48012630454804,,,,,,,816.0,251.40587577399086,866.0,174.88624335749708,,,885.0,209.45793070002514,,,1160.0,155.0981454018344,742.0,247.4935750026458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,,,,,948.0,217.54446431198943,,,,,,,816.0,253.34944324436884,864.0,174.71719983850082,,,883.0,210.66225635251425,,,1160.0,155.0083085863302,742.0,248.20039788982706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,,,,948.0,218.19462401379388,,,,,,,816.0,254.67032634039356,863.0,174.54815631950456,,,883.0,211.09492278603207,,,1160.0,154.313849760009,741.0,249.76638455816212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,,,,946.0,217.71839306520502,,,,,,,816.0,257.0258657594401,862.0,174.3791128005083,,,882.0,211.23469221591606,,,1160.0,154.17415139478024,742.0,250.91267368065022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,,,,944.0,217.50229871366764,,,,,,,816.0,261.7531749503565,665.0,189.99430426347348,,,881.0,211.92515169602015,,,1161.0,154.0344530295515,742.0,254.38626126926158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,,,,,940.0,216.06791207352458,,,,,,,816.0,263.4863300074758,662.0,190.66646833894404,,,878.0,212.48626269237775,,,1161.0,153.89475466432276,742.0,254.5963931809007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,,,,938.0,216.1682084474495,,,,,,,816.0,264.04238383158133,659.0,192.2457165124037,,,875.0,213.0473736887353,,,1161.0,153.75505629909404,741.0,255.96282207721694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,,,,937.0,215.54093926803898,,,,,,,815.0,264.8008805308884,660.0,192.21930592685555,,,872.0,213.60848468509283,,,1161.0,153.61535793386528,740.0,257.7468434222445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,,,,,935.0,215.93826931186416,,,,,,,814.0,265.662541750884,660.0,190.88998803703117,,,868.0,214.16959568145043,,,1161.0,153.47565956863656,736.0,258.3814599615149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,,,,932.0,216.0785624868592,,,,,,,813.0,265.2250521636376,660.0,191.69149313580004,,,865.0,214.73070667780797,,,1161.0,153.3359612034078,734.0,259.2290338783397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,,,,929.0,216.1184886875862,,,,,,,809.0,263.5948978625377,658.0,193.31432075846794,,,862.0,215.29181767416554,,,1161.0,153.19626283817908,731.0,260.8113475514423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,,,,,927.0,216.12190071419639,,,,,,,805.0,262.92061857263786,656.0,194.54868469655085,,,859.0,212.2315768919237,,,1161.0,153.05656447295033,730.0,260.7217485508397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,,,,,926.0,216.11279070978625,,,,,,,803.0,261.95103448572075,655.0,195.0115829381678,,,857.0,210.70706543987535,,,1161.0,152.9168661077216,730.0,263.2652310874556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,,,,924.0,216.1016530148679,,,,,,,802.0,266.3134955345538,654.0,193.883594331821,,,854.0,210.79233024327274,,,1161.0,152.77716774249285,728.0,264.1858379235355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,,,,921.0,216.0890128227946,,,,,,,797.0,266.51508405745597,654.0,193.41915025020856,,,850.0,210.97472919079837,,,1161.0,152.63746937726413,724.0,262.4918183469339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,,,,,917.0,216.7479759272328,,,,,,,795.0,267.64661392324876,654.0,193.2318757117438,,,846.0,210.3384237347595,,,1161.0,152.49777101203537,721.0,267.17976526659055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,,,,,914.0,217.64846846769922,,,,,,,793.0,268.7781437890415,653.0,193.8081448729326,,,845.0,210.11540622980945,,,1161.0,152.35807264680665,719.0,270.1541413323375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,,,,,911.0,216.6635951600703,,,,,,,792.0,269.90967365483425,653.0,193.3536926126904,,,843.0,210.03202962633958,,,1161.0,152.2183742815779,718.0,271.89393255627937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,,,,,908.0,216.9367542545956,,,,,,,790.0,271.041203520627,654.0,193.1749047536187,,,840.0,210.00462693959855,,,1161.0,152.07867591634917,714.0,272.505986250881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,,,,,904.0,214.39270112542658,,,,,,,759.0,270.13757666054255,655.0,192.42157833023123,,,837.0,209.97722425285752,,,1161.0,151.93897755112042,709.0,274.6448312874147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,,,,902.0,213.41974835931117,,,,,,,749.0,269.68584498458637,657.0,192.14469526663277,,,835.0,209.94982156611655,,,1161.0,151.7992791858917,709.0,272.810864050748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,,,,,899.0,213.717287911244,,,,,,,743.0,270.45894937406274,657.0,191.37412831398183,,,832.0,209.92241887937553,,,1161.0,151.65958082066294,707.0,273.9981323926145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,,,,,896.0,212.54226047588048,,,,,,,738.0,271.2320537635392,659.0,191.08767530808888,,,829.0,209.8950161926345,,,1161.0,151.5198824554342,711.0,273.4816074616522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,,,,,893.0,212.08974705975288,,,,,,,733.0,272.00515815301566,661.0,190.98683891714057,,,826.0,209.86761350589347,,,1161.0,151.38018409020546,718.0,279.7091911357651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,,,,,888.0,213.25024591743832,,,,,,,727.0,272.7782625424921,661.0,190.9542488861408,,,823.0,209.8402108191525,,,1161.0,151.24048572497674,707.0,281.11001366631274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,,,,,886.0,214.352708803141,,,,,,,722.0,273.5513669319686,663.0,190.27550319928991,,,816.0,207.11717174689642,,,1161.0,151.10078735974798,697.0,286.8022333533528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,,,,,883.0,215.43413968958535,,,,,,,717.0,274.32447132144495,663.0,190.09325936662668,,,814.0,208.36773058004545,,,1161.0,150.96108899451926,687.0,288.28702823415966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,,,,,881.0,215.18238466507648,,,,,,,711.0,275.09757571092143,663.0,189.91101553396345,,,817.0,209.41685809452844,,,1161.0,150.8213906292905,683.0,290.24871609312345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,,,,,879.0,215.08455536453386,,,,,,,706.0,275.87068010039786,663.0,189.72877170130025,,,817.0,209.18861947358573,,,1161.0,150.68169226406178,670.0,291.2853672634178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,,,,,875.0,215.04511077245792,,,,,,,701.0,276.6437844898743,663.0,189.546527868637,,,815.0,209.20578636492792,,,1161.0,150.54199389883303,660.0,291.7316368193858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,,,,,870.0,215.6901068886483,,,,,,,696.0,277.4168888793507,663.0,189.3642840359738,,,812.0,209.22295325627005,,,1161.0,150.4022955336043,649.0,288.623832324392,808.0,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,,,,,867.0,214.61322561776544,,,,,,,690.0,278.18999326882715,663.0,189.18204020331058,,,810.0,209.24012014761223,,,1161.0,150.26259716837555,636.0,287.97949308797774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,,,,,865.0,214.1995489399466,,,,,,,685.0,278.9630976583036,663.0,188.99979637064735,,,808.0,209.2572870389544,,,1161.0,150.12289880314682,627.0,289.68130044367587,,,802.0,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,,,,,863.0,212.72669234036871,,,,,,,680.0,279.73620204778,663.0,188.81755253798414,,,806.0,209.27445393029654,,,1161.0,149.98320043791807,620.0,289.63164192677107,,,797.0,207.1322314049587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,,,,,858.0,212.83068097253147,,,,,,,674.0,280.50930643725644,663.0,188.63530870532094,,,803.0,209.29162082163873,,,1161.0,149.84350207268935,617.0,290.8821777201222,,,792.0,206.1908446549866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,,,,,855.0,212.87487983914002,,,,,,,669.0,281.28241082673287,663.0,188.4530648726577,,,801.0,209.30878771298092,,,1162.0,149.7038037074606,614.0,291.97453191868215,,,791.0,206.70830587114926,576.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,,,,,852.0,212.25033041816926,,,,,,,664.0,282.05551521620936,663.0,188.27082103999447,,,799.0,209.32595460432307,,,1162.0,149.56410534223187,606.0,292.36342147791436,,,789.0,206.56836179983154,558.0,290.54545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,,,,,848.0,210.68176709250315,,,,,,,658.0,282.82861960568573,663.0,188.08857720733127,,,797.0,209.34312149566523,,,1162.0,149.42440697700312,600.0,287.23885242970357,,,786.0,206.42841772851386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,,,,,844.0,210.78685725375033,,,,,,,653.0,283.6017239951622,663.0,187.90633337466804,,,794.0,209.36028838700742,,,1162.0,149.2847086117744,593.0,284.4799307422105,,,784.0,206.28847365719616,,,528.0,287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,,,,,841.0,210.83079845092686,,,,,,,648.0,284.37482838463865,663.0,187.72408954200483,,,792.0,209.3774552783496,,,1162.0,149.14501024654564,587.0,284.50482390024695,,,782.0,206.14852958587846,,,523.0,285.26446280991735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,,,,,839.0,211.5284689249546,,,,,,,642.0,285.1479327741151,663.0,187.54184570934157,,,790.0,209.39462216969176,,,1162.0,149.0053118813169,580.0,281.7087258500988,,,757.0,192.58802080428512,,,513.0,286.53760964063736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,,,,,837.0,210.46089584039254,,,,,,,637.0,285.92103716359156,663.0,187.35960187667837,,,788.0,209.41178906103391,,,1162.0,148.86561351608816,569.0,285.9987825390725,,,763.0,197.44618851829333,,,498.0,285.43230615811916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,,,,,834.0,208.71380136339144,,,,,,,632.0,286.69414155306794,663.0,187.17735804401516,,,785.0,209.4289559523761,,,1162.0,148.72591515085944,563.0,286.0910378533587,,,767.0,196.8087398704505,,,486.0,288.0222738559728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,,,,,832.0,207.42060356977214,,,,,,,627.0,287.4672459425444,663.0,186.9951142113519,,,783.0,209.44612284371829,,,1162.0,148.58621678563068,553.0,291.5115492101671,,,771.0,195.28010837015105,,,477.0,289.59009819671434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,,,,,829.0,206.29372271322188,,,,,,,621.0,288.24035033202085,663.0,186.8128703786887,,,781.0,209.46328973506047,,,1200.0,173.96707626464917,546.0,294.7718517223064,,,773.0,193.39717133366145,,,469.0,290.8121902563524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,,,,,826.0,206.5650652415282,,,,,,,616.0,289.0134547214973,663.0,186.63062654602547,,,779.0,209.48045662640266,,,1201.0,174.55935928600962,539.0,295.94390337148127,,,772.0,194.1125819755402,,,458.0,288.50635960523266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,,,,,826.0,206.68268214117228,,,,,,,611.0,289.7865591109737,663.0,186.44838271336226,,,777.0,209.49762351774484,,,1202.0,175.15164230737008,531.0,292.3818018625902,,,764.0,193.07213692663387,,,446.0,290.32557835079336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
